match_id,team_1_id,team_1,team_score,team_2_id,team_2,team2_score,team_1_winner,match_date,event_name
2381638,4914,3DMAX,0,9928,GamerLegion,2,False,2025-04-21,IEM Melbourne 2025
2381326,4914,3DMAX,0,6667,FaZe,2,False,2025-04-11,PGL Bucharest 2025
2381314,4914,3DMAX,2,11861,Aurora,1,True,2025-04-08,PGL Bucharest 2025
2381304,4914,3DMAX,2,6665,Astralis,1,True,2025-04-07,PGL Bucharest 2025
2381251,4914,3DMAX,2,6248,The MongolZ,1,True,2025-04-06,PGL Bucharest 2025
2380069,4914,3DMAX,1,5973,Liquid,2,False,2025-03-11,ESL Pro League Season 21
2380063,4914,3DMAX,0,6248,The MongolZ,2,False,2025-03-10,ESL Pro League Season 21
2380056,4914,3DMAX,2,11283,Falcons,1,True,2025-03-09,ESL Pro League Season 21
2380051,4914,3DMAX,0,9565,Vitality,2,False,2025-03-08,ESL Pro League Season 21
2380034,4914,3DMAX,2,12376,M80,0,True,2025-03-04,ESL Pro League Season 21 Stage 1
2380022,4914,3DMAX,2,7175,HEROIC,0,True,2025-03-03,ESL Pro League Season 21 Stage 1
2379995,4914,3DMAX,0,4863,TYLOO,2,False,2025-03-01,ESL Pro League Season 21 Stage 1
2379334,4914,3DMAX,0,4494,MOUZ,2,False,2025-02-15,PGL Cluj-Napoca 2025
2379281,4914,3DMAX,2,7175,HEROIC,1,True,2025-02-10,IEM Dallas 2025 Europe Closed Qualifier
2378900,4914,3DMAX,2,7532,BIG,0,True,2025-02-02,IEM Katowice 2025
2394316,4411,Ninjas in Pyjamas,2,8113,Sharks,0,True,2026-05-28,Stake Ranked Episode 2
2394196,4411,Ninjas in Pyjamas,2,7175,HEROIC,0,True,2026-05-27,Stake Ranked Episode 2
2394214,4411,Ninjas in Pyjamas,1,8840,Lynn Vision,2,False,2026-05-21,CS Asia Championships 2026
2393421,4411,Ninjas in Pyjamas,1,11811,Monte,2,False,2026-04-26,CCT Global Finals 2026
2393420,4411,Ninjas in Pyjamas,2,7532,BIG,1,True,2026-04-25,CCT Global Finals 2026
2393416,4411,Ninjas in Pyjamas,1,11811,Monte,2,False,2026-04-24,CCT Global Finals 2026
2393412,4411,Ninjas in Pyjamas,2,8113,Sharks,0,True,2026-04-23,CCT Global Finals 2026
2392448,4411,Ninjas in Pyjamas,0,7175,HEROIC,2,False,2026-04-03,Stake Ranked Episode 1
2392443,4411,Ninjas in Pyjamas,2,13404,Gentle Mates,1,True,2026-04-01,Stake Ranked Episode 1
2391759,4411,Ninjas in Pyjamas,1,5973,Liquid,2,False,2026-03-21,BLAST Open Rotterdam 2026
2391611,4411,Ninjas in Pyjamas,2,12474,Alliance,0,True,2026-03-15,HyperX Roman Imperium Cup VI
2391578,4411,Ninjas in Pyjamas,5,11737,EYEBALLERS,13,False,2026-03-12,HyperX Roman Imperium Cup VI
2391034,4411,Ninjas in Pyjamas,2,6673,NRG,1,True,2026-03-03,ESL Pro League Season 23 Stage 1
2391024,4411,Ninjas in Pyjamas,1,12376,M80,2,False,2026-03-02,ESL Pro League Season 23 Stage 1
2390430,4411,Ninjas in Pyjamas,1,11811,Monte,2,False,2026-02-20,Roman Imperium Cup V
2389942,4411,Ninjas in Pyjamas,2,13404,Gentle Mates,1,True,2026-02-06,RES Showdown 3: BLAST Premier Rising Event
2389634,4411,Ninjas in Pyjamas,0,12878,BC.Game,2,False,2026-01-30,IEM Kraków 2026 Stage 1
2389630,4411,Ninjas in Pyjamas,2,12426,Passion UA,1,True,2026-01-29,IEM Kraków 2026 Stage 1
2389471,4411,Ninjas in Pyjamas,0,5973,Liquid,2,False,2026-01-28,IEM Kraków 2026 Stage 1
2389256,4411,Ninjas in Pyjamas,1,5973,Liquid,2,False,2026-01-15,BLAST Bounty 2026 Season 1
2388736,4411,Ninjas in Pyjamas,2,13404,Gentle Mates,0,True,2025-12-21,Roman Imperium Cup III
2388066,4411,Ninjas in Pyjamas,13,4863,TYLOO,8,True,2025-11-29,StarLadder Budapest Major 2025 Stage 2
2388040,4411,Ninjas in Pyjamas,13,8840,Lynn Vision,2,True,2025-11-24,StarLadder Budapest Major 2025 Stage 1
2387856,4411,Ninjas in Pyjamas,7,6673,NRG,13,False,2025-11-24,StarLadder Budapest Major 2025 Stage 1
2387333,4411,Ninjas in Pyjamas,1,13404,Gentle Mates,2,False,2025-10-28,PGL Masters Bucharest 2025
2387101,4411,Ninjas in Pyjamas,0,7175,HEROIC,2,False,2025-10-26,PGL Masters Bucharest 2025
2385407,4411,Ninjas in Pyjamas,0,4608,Natus Vincere,2,False,2025-09-21,StarLadder StarSeries Fall 2025
2385404,4411,Ninjas in Pyjamas,0,4608,Natus Vincere,2,False,2025-09-20,StarLadder StarSeries Fall 2025
2385289,4411,Ninjas in Pyjamas,1,6673,NRG,3,False,2025-09-08,Fragadelphia Fragville 2025
2385287,4411,Ninjas in Pyjamas,2,12257,Wildcard,0,True,2025-09-07,Fragadelphia Fragville 2025
2384752,4411,Ninjas in Pyjamas,1,11737,EYEBALLERS,2,False,2025-08-29,Digital Crusade DraculaN Season 1
2384489,4411,Ninjas in Pyjamas,1,12426,Passion UA,0,True,2025-08-15,StarLadder StarSeries Fall 2025 Europe Closed Qualifier
2383837,4411,Ninjas in Pyjamas,1,4608,Natus Vincere,2,False,2025-07-29,IEM Cologne 2025
2383835,4411,Ninjas in Pyjamas,2,7175,HEROIC,0,True,2025-07-28,IEM Cologne 2025
2383763,4411,Ninjas in Pyjamas,0,11861,Aurora,2,False,2025-07-26,IEM Cologne 2025
2383752,4411,Ninjas in Pyjamas,2,7175,HEROIC,1,True,2025-07-23,IEM Cologne 2025 Stage 1
2383240,4411,Ninjas in Pyjamas,2,7532,BIG,0,True,2025-06-22,CCT Season 3 Europe Series 3
2383152,4411,Ninjas in Pyjamas,1,4991,fnatic,2,False,2025-06-22,Exort The Proving Grounds Season 1
2383243,4411,Ninjas in Pyjamas,0,4991,fnatic,2,False,2025-06-14,Glitched Masters 2025
2382247,4411,Ninjas in Pyjamas,0,7020,Spirit,2,False,2025-05-16,PGL Astana 2025
2382236,4411,Ninjas in Pyjamas,2,11581,HOTU,0,True,2025-05-13,PGL Astana 2025
2382229,4411,Ninjas in Pyjamas,1,11861,Aurora,2,False,2025-05-12,PGL Astana 2025
2382225,4411,Ninjas in Pyjamas,0,7020,Spirit,2,False,2025-05-11,PGL Astana 2025
2382112,4411,Ninjas in Pyjamas,3,8113,Sharks,0,True,2025-04-28,Fragadelphia Las Vegas 2025
2382110,4411,Ninjas in Pyjamas,2,6673,NRG,1,True,2025-04-27,Fragadelphia Las Vegas 2025
2381013,4411,Ninjas in Pyjamas,2,4991,fnatic,0,True,2025-03-30,PGL Astana 2025 Europe Closed Qualifier
2381010,4411,Ninjas in Pyjamas,0,4991,fnatic,2,False,2025-03-29,PGL Astana 2025 Europe Closed Qualifier
2380920,4411,Ninjas in Pyjamas,2,12426,Passion UA,0,True,2025-03-27,PGL Astana 2025 Europe Closed Qualifier
2379911,4411,Ninjas in Pyjamas,0,4991,fnatic,2,False,2025-03-10,PGL Bucharest 2025 Europe Closed Qualifier
2379906,4411,Ninjas in Pyjamas,2,4991,fnatic,1,True,2025-03-08,PGL Bucharest 2025 Europe Closed Qualifier
2394143,11811,Monte,2,12510,The Huns,1,True,2026-05-12,PGL Astana 2026
2393422,11811,Monte,3,7175,HEROIC,1,True,2026-04-26,CCT Global Finals 2026
2393419,11811,Monte,1,7175,HEROIC,2,False,2026-04-25,CCT Global Finals 2026
2392623,11811,Monte,1,12376,M80,2,False,2026-04-02,Digital Crusade DraculaN Season 6
2392620,11811,Monte,2,12376,M80,0,True,2026-04-01,Digital Crusade DraculaN Season 6
2392615,11811,Monte,2,12426,Passion UA,0,True,2026-03-31,Digital Crusade DraculaN Season 6
2392608,11811,Monte,2,12474,Alliance,0,True,2026-03-31,Digital Crusade DraculaN Season 6
2391028,11811,Monte,2,7175,HEROIC,0,True,2026-03-03,ESL Pro League Season 23 Stage 1
2391020,11811,Monte,2,6673,NRG,0,True,2026-03-02,ESL Pro League Season 23 Stage 1
2390436,11811,Monte,0,4991,fnatic,2,False,2026-02-21,Roman Imperium Cup V
2387233,11811,Monte,0,10577,SINNERS,2,False,2025-11-16,ESL Challenger League Season 50 Europe Cup 4
2387643,11811,Monte,0,13027,Nuclear TigeRES,2,False,2025-11-13,NODWIN Clutch Series 2
2387225,11811,Monte,0,10577,SINNERS,2,False,2025-11-11,ESL Challenger League Season 50 Europe Cup 4
2387086,11811,Monte,0,13027,Nuclear TigeRES,2,False,2025-11-06,CCT Season 3 Europe Series 10
2387215,11811,Monte,2,12895,K27,0,True,2025-10-28,ESL Challenger League Season 50 Europe Cup 4
2387203,11811,Monte,2,10245,JiJieHao,0,True,2025-10-26,ESL Challenger League Season 50 Europe Cup 4
2386563,11811,Monte,2,10577,SINNERS,1,True,2025-10-14,ESL Challenger League Season 50 Europe Cup 3
2386211,11811,Monte,0,13117,Inner Circle,2,False,2025-10-10,Galaxy Battle 2025 Phase 4
2386065,11811,Monte,10,4991,fnatic,13,False,2025-09-27,Birch Cup 2025
2386058,11811,Monte,13,7532,BIG,8,True,2025-09-27,Birch Cup 2025
2385647,11811,Monte,1,11581,HOTU,2,False,2025-09-18,ESL Challenger League Season 50 Europe Cup 2
2385184,11811,Monte,0,12474,Alliance,2,False,2025-09-08,ESL Challenger League Season 50 Europe Cup 2
2384765,11811,Monte,0,4991,fnatic,2,False,2025-08-31,Digital Crusade DraculaN Season 1
2384762,11811,Monte,1,4991,fnatic,2,False,2025-08-30,Digital Crusade DraculaN Season 1
2384757,11811,Monte,2,13404,Gentle Mates,0,True,2025-08-30,Digital Crusade DraculaN Season 1
2384753,11811,Monte,2,12426,Passion UA,0,True,2025-08-29,Digital Crusade DraculaN Season 1
2384158,11811,Monte,2,12426,Passion UA,1,True,2025-08-04,CCT Season 3 Europe Series 4
2383013,11811,Monte,2,11737,EYEBALLERS,0,True,2025-06-08,CCT Season 3 Europe Series 3 Closed Qualifier
2382997,11811,Monte,2,11737,EYEBALLERS,1,True,2025-06-04,CCT Season 3 Europe Series 3 Closed Qualifier
2382761,11811,Monte,1,10577,SINNERS,2,False,2025-05-19,YGames Pro Series Season 5
2381205,11811,Monte,0,11861,Aurora,2,False,2025-04-02,ESL Challenger League Season 49 Europe
2380745,11811,Monte,0,11861,Aurora,2,False,2025-03-21,Galaxy Battle 2025 STARTER
2380631,11811,Monte,1,12474,Alliance,2,False,2025-03-17,Galaxy Battle 2025 STARTER
2380308,11811,Monte,2,12467,PARIVISION,1,True,2025-03-08,CCT Season 2 Europe Series 20
2379858,11811,Monte,2,12878,BC.Game,0,True,2025-02-28,CCT Season 2 Europe Series 19
2379804,11811,Monte,1,10245,JiJieHao,0,True,2025-02-24,ESL Challenger League Season 49 Europe
2379574,11811,Monte,0,12467,PARIVISION,2,False,2025-02-18,ESL Challenger League Season 49 Europe
2379382,11811,Monte,2,4991,fnatic,1,True,2025-02-15,CCT Season 2 Europe Series 18
2379022,11811,Monte,0,10577,SINNERS,2,False,2025-02-07,CCT Season 2 Europe Series 17
2378896,11811,Monte,0,12467,PARIVISION,2,False,2025-02-02,CCT Season 2 Europe Series 16
2378677,11811,Monte,0,10577,SINNERS,2,False,2025-01-23,ESL Challenger League Season 49 Europe
2378474,11811,Monte,2,12467,PARIVISION,0,True,2025-01-20,CCT Season 2 Europe Series 16
2377861,11811,Monte,2,11861,Aurora,1,True,2024-12-10,500 Casino Christmas Cup 2024
2376836,11811,Monte,2,12468,Legacy,1,True,2024-10-26,ESL Challenger Katowice 2024
2376832,11811,Monte,9,4773,paiN,13,False,2024-10-25,ESL Challenger Katowice 2024
2376577,11811,Monte,0,10577,SINNERS,2,False,2024-10-11,CCT Season 2 Europe Series 14
2375968,11811,Monte,0,4914,3DMAX,2,False,2024-09-26,YaLLa Compass Summer 2024
2375965,11811,Monte,2,7532,BIG,0,True,2024-09-24,YaLLa Compass Summer 2024
2375961,11811,Monte,2,12467,PARIVISION,0,True,2024-09-23,YaLLa Compass Summer 2024
2375945,11811,Monte,2,11737,EYEBALLERS,0,True,2024-09-17,YaLLa Compass Summer 2024
2394860,5973,Liquid,2,7175,HEROIC,0,True,2026-06-04,IEM Cologne Major 2026 Stage 1
2394776,5973,Liquid,13,7532,BIG,10,True,2026-06-02,IEM Cologne Major 2026 Stage 1
2394164,5973,Liquid,2,12376,M80,1,True,2026-05-13,IEM Atlanta 2026
2392607,5973,Liquid,0,12376,M80,2,False,2026-03-31,Digital Crusade DraculaN Season 6
2392594,5973,Liquid,2,13117,Inner Circle,0,True,2026-03-30,Digital Crusade DraculaN Season 6
2391612,5973,Liquid,1,12474,Alliance,2,False,2026-03-15,HyperX Roman Imperium Cup VI
2391606,5973,Liquid,2,11737,EYEBALLERS,0,True,2026-03-14,HyperX Roman Imperium Cup VI
2391039,5973,Liquid,2,12376,M80,1,True,2026-03-04,ESL Pro League Season 23 Stage 1
2391017,5973,Liquid,0,12426,Passion UA,2,False,2026-03-01,ESL Pro League Season 23 Stage 1
2389268,5973,Liquid,2,13404,Gentle Mates,1,True,2026-01-17,BLAST Bounty 2026 Season 1
2388112,5973,Liquid,0,12426,Passion UA,2,False,2025-12-05,StarLadder Budapest Major 2025
2388087,5973,Liquid,2,4863,TYLOO,1,True,2025-12-01,StarLadder Budapest Major 2025 Stage 2
2386847,5973,Liquid,2,7175,HEROIC,0,True,2025-10-19,CS Asia Championships 2025
2385317,5973,Liquid,2,4863,TYLOO,1,True,2025-09-16,FISSURE Playground 2
2385310,5973,Liquid,2,7175,HEROIC,1,True,2025-09-15,FISSURE Playground 2
2384299,5973,Liquid,0,9565,Vitality,2,False,2025-08-20,Esports World Cup 2025
2384152,5973,Liquid,0,9565,Vitality,2,False,2025-08-15,BLAST Bounty 2025 Season 2 Finals
2384147,5973,Liquid,2,8297,FURIA,1,True,2025-08-09,BLAST Bounty 2025 Season 2
2382594,5973,Liquid,7,6248,The MongolZ,13,False,2025-06-12,BLAST.tv Austin Major 2025
2382439,5973,Liquid,5,8840,Lynn Vision,13,False,2025-06-12,BLAST.tv Austin Major 2025
2382688,5973,Liquid,0,11861,Aurora,2,False,2025-05-21,IEM Dallas 2025
2382683,5973,Liquid,0,4494,MOUZ,2,False,2025-05-20,IEM Dallas 2025
2382380,5973,Liquid,2,6667,FaZe,0,True,2025-05-19,IEM Dallas 2025
2381770,5973,Liquid,1,6248,The MongolZ,2,False,2025-04-25,IEM Melbourne 2025
2381767,5973,Liquid,2,4608,Natus Vincere,1,True,2025-04-23,IEM Melbourne 2025
2381759,5973,Liquid,0,9565,Vitality,2,False,2025-04-22,IEM Melbourne 2025
2381315,5973,Liquid,0,6248,The MongolZ,2,False,2025-04-08,PGL Bucharest 2025
2381256,5973,Liquid,0,12468,Legacy,2,False,2025-04-06,PGL Bucharest 2025
2380124,5973,Liquid,0,6248,The MongolZ,2,False,2025-03-23,BLAST Open Lisbon 2025
2380072,5973,Liquid,0,9565,Vitality,2,False,2025-03-14,ESL Pro League Season 21
2380065,5973,Liquid,0,4494,MOUZ,2,False,2025-03-10,ESL Pro League Season 21
2380054,5973,Liquid,2,8297,FURIA,0,True,2025-03-08,ESL Pro League Season 21
2380046,5973,Liquid,1,11283,Falcons,2,False,2025-03-07,ESL Pro League Season 21
2378908,5973,Liquid,0,7020,Spirit,2,False,2025-02-04,IEM Katowice 2025
2378902,5973,Liquid,2,4494,MOUZ,0,True,2025-02-03,IEM Katowice 2025
2378787,5973,Liquid,1,6248,The MongolZ,2,False,2025-02-02,IEM Katowice 2025
2378694,5973,Liquid,2,12257,Wildcard,0,True,2025-01-31,IEM Katowice 2025 Play-in
2378415,5973,Liquid,1,7175,HEROIC,2,False,2025-01-29,IEM Katowice 2025 Play-in
2378226,5973,Liquid,1,7175,HEROIC,2,False,2025-01-18,BLAST Bounty 2025 Season 1
2377730,5973,Liquid,0,7020,Spirit,2,False,2024-12-12,Perfect World Shanghai Major 2024
2377713,5973,Liquid,13,8297,FURIA,9,True,2024-12-06,Perfect World Shanghai Major 2024
2377704,5973,Liquid,13,9928,GamerLegion,10,True,2024-12-05,Perfect World Shanghai Major 2024
2377697,5973,Liquid,10,4608,Natus Vincere,13,False,2024-12-05,Perfect World Shanghai Major 2024
2377675,5973,Liquid,13,12257,Wildcard,10,True,2024-11-30,Perfect World Shanghai Major 2024 Opening Stage
2376994,5973,Liquid,2,8297,FURIA,1,True,2024-11-14,Perfect World Shanghai Major 2024 Americas RMR
2376931,5973,Liquid,12,12257,Wildcard,16,False,2024-11-12,Perfect World Shanghai Major 2024 Americas RMR
2376878,5973,Liquid,1,9565,Vitality,2,False,2024-10-31,BLAST Premier World Final 2024
2376876,5973,Liquid,1,5995,G2,2,False,2024-10-30,BLAST Premier World Final 2024
2376498,5973,Liquid,0,6667,FaZe,2,False,2024-10-08,IEM Rio 2024
2376491,5973,Liquid,1,4608,Natus Vincere,2,False,2024-10-08,IEM Rio 2024
2394524,13404,Gentle Mates,0,13355,Nemesis,2,False,2026-05-31,BC Game Masters Europe Season 2 Series 2
2394133,13404,Gentle Mates,2,7175,HEROIC,0,True,2026-05-11,PGL Astana 2026
2394125,13404,Gentle Mates,2,12895,K27,1,True,2026-05-10,PGL Astana 2026
2393980,13404,Gentle Mates,2,13679,FOKUS,0,True,2026-05-02,Stake Ranked Episode 2 Closed Qualifier
2393432,13404,Gentle Mates,1,10577,SINNERS,2,False,2026-04-26,LORGAR RANKINGS Season 1
2392277,13404,Gentle Mates,0,7532,BIG,2,False,2026-03-25,BC Game Masters Championship Season 1
2390440,13404,Gentle Mates,1,11581,HOTU,2,False,2026-02-22,Roman Imperium Cup V
2390433,13404,Gentle Mates,2,12426,Passion UA,0,True,2026-02-21,Roman Imperium Cup V
2390415,13404,Gentle Mates,2,11737,EYEBALLERS,1,True,2026-02-19,Roman Imperium Cup V
2390002,13404,Gentle Mates,2,11581,HOTU,1,True,2026-02-14,IstanbuLAN 2026
2388920,13404,Gentle Mates,2,13355,Nemesis,0,True,2026-01-22,IEM Rio 2026 Closed Qualifier
2388906,13404,Gentle Mates,0,11581,HOTU,2,False,2026-01-21,IEM Rio 2026 Closed Qualifier
2388900,13404,Gentle Mates,2,13027,Nuclear TigeRES,1,True,2026-01-21,IEM Rio 2026 Closed Qualifier
2389253,13404,Gentle Mates,2,12376,M80,0,True,2026-01-15,BLAST Bounty 2026 Season 1
2385935,13404,Gentle Mates,2,9565,Vitality,0,True,2025-10-04,ESL Pro League Season 22
2385915,13404,Gentle Mates,1,13117,Inner Circle,2,False,2025-09-30,ESL Pro League Season 22 Stage 1
2385897,13404,Gentle Mates,2,7175,HEROIC,1,True,2025-09-28,ESL Pro League Season 22 Stage 1
2385396,13404,Gentle Mates,0,12426,Passion UA,2,False,2025-09-18,StarLadder StarSeries Fall 2025
2394841,7175,HEROIC,11,8840,Lynn Vision,13,False,2026-06-02,IEM Cologne Major 2026 Stage 1
2394774,7175,HEROIC,10,8113,Sharks,13,False,2026-06-02,IEM Cologne Major 2026 Stage 1
2393415,7175,HEROIC,2,7532,BIG,0,True,2026-04-24,CCT Global Finals 2026
2392444,7175,HEROIC,2,13355,Nemesis,0,True,2026-04-02,Stake Ranked Episode 1
2391037,7175,HEROIC,2,12426,Passion UA,0,True,2026-03-04,ESL Pro League Season 23 Stage 1
2391011,7175,HEROIC,2,6673,NRG,0,True,2026-03-01,ESL Pro League Season 23 Stage 1
2390752,7175,HEROIC,2,10823,INFINITE,0,True,2026-02-25,Digital Crusade DraculaN Season 5
2387838,7175,HEROIC,2,13027,Nuclear TigeRES,0,True,2025-11-22,CCT Season 3 Europe Series 11
2386841,7175,HEROIC,2,4991,fnatic,1,True,2025-10-16,CS Asia Championships 2025
2385909,7175,HEROIC,2,12376,M80,0,True,2025-09-29,ESL Pro League Season 22 Stage 1
2384384,7175,HEROIC,0,11861,Aurora,2,False,2025-08-22,Esports World Cup 2025
2384402,7175,HEROIC,2,12426,Passion UA,1,True,2025-08-11,CS Asia Championships 2025 Europe Open Qualifier
2384143,7175,HEROIC,0,11861,Aurora,2,False,2025-08-10,BLAST Bounty 2025 Season 2
2383764,7175,HEROIC,0,7020,Spirit,2,False,2025-07-27,IEM Cologne 2025
2383578,7175,HEROIC,1,7532,BIG,2,False,2025-07-15,FISSURE Playground 1
2382579,7175,HEROIC,2,4863,TYLOO,1,True,2025-06-09,BLAST.tv Austin Major 2025 Stage 2
2382428,7175,HEROIC,3,6667,FaZe,13,False,2025-06-07,BLAST.tv Austin Major 2025 Stage 2
2382346,7175,HEROIC,13,6673,NRG,5,True,2025-06-03,BLAST.tv Austin Major 2025 Stage 1
2382690,7175,HEROIC,1,11861,Aurora,2,False,2025-05-21,IEM Dallas 2025
2382687,7175,HEROIC,2,6667,FaZe,1,True,2025-05-21,IEM Dallas 2025
2382684,7175,HEROIC,1,11283,Falcons,2,False,2025-05-20,IEM Dallas 2025
2382381,7175,HEROIC,2,11861,Aurora,1,True,2025-05-20,IEM Dallas 2025
2382126,7175,HEROIC,3,7532,BIG,1,True,2025-05-04,MESA Nomadic Masters Spring 2025
2382119,7175,HEROIC,2,10245,JiJieHao,0,True,2025-05-01,MESA Nomadic Masters Spring 2025
2381802,7175,HEROIC,2,12257,Wildcard,1,True,2025-04-26,CCT Global Finals 2025
2381795,7175,HEROIC,2,12878,BC.Game,0,True,2025-04-24,CCT Global Finals 2025
2379291,7175,HEROIC,2,6665,Astralis,0,True,2025-02-20,IEM Dallas 2025 Europe Closed Qualifier
2379286,7175,HEROIC,2,7532,BIG,1,True,2025-02-11,IEM Dallas 2025 Europe Closed Qualifier
2379078,7175,HEROIC,0,12467,PARIVISION,2,False,2025-02-09,RES Showdown 1: BLAST Premier Rising Event
2379075,7175,HEROIC,2,12426,Passion UA,0,True,2025-02-08,RES Showdown 1: BLAST Premier Rising Event
2378697,7175,HEROIC,0,7532,BIG,2,False,2025-01-31,IEM Katowice 2025 Play-in
2378457,7175,HEROIC,0,7020,Spirit,2,False,2025-01-23,BLAST Bounty 2025 Season 1 Finals
2378205,7175,HEROIC,2,4914,3DMAX,1,True,2025-01-14,BLAST Bounty 2025 Season 1
2377731,7175,HEROIC,1,5995,G2,2,False,2024-12-13,Perfect World Shanghai Major 2024
2377727,7175,HEROIC,2,4608,Natus Vincere,1,True,2024-12-08,Perfect World Shanghai Major 2024
2377724,7175,HEROIC,1,7020,Spirit,2,False,2024-12-07,Perfect World Shanghai Major 2024
2377718,7175,HEROIC,1,6248,The MongolZ,2,False,2024-12-06,Perfect World Shanghai Major 2024
2377710,7175,HEROIC,13,6667,FaZe,8,True,2024-12-05,Perfect World Shanghai Major 2024
2377702,7175,HEROIC,13,7532,BIG,7,True,2024-12-05,Perfect World Shanghai Major 2024
2377045,7175,HEROIC,2,12426,Passion UA,1,True,2024-11-23,Perfect World Shanghai Major 2024 Europe RMR B
2377037,7175,HEROIC,13,4411,Ninjas in Pyjamas,5,True,2024-11-22,Perfect World Shanghai Major 2024 Europe RMR B
2377033,7175,HEROIC,8,7532,BIG,13,False,2024-11-21,Perfect World Shanghai Major 2024 Europe RMR B
2376950,7175,HEROIC,13,12467,PARIVISION,8,True,2024-11-21,Perfect World Shanghai Major 2024 Europe RMR B
2376871,7175,HEROIC,1,6248,The MongolZ,3,False,2024-11-03,Thunderpick World Championship 2024 Finals
2376865,7175,HEROIC,2,4991,fnatic,0,True,2024-10-26,Thunderpick World Championship 2024
2376857,7175,HEROIC,2,4411,Ninjas in Pyjamas,0,True,2024-10-23,Thunderpick World Championship 2024
2376854,7175,HEROIC,2,12468,Legacy,1,True,2024-10-23,Thunderpick World Championship 2024
2376741,7175,HEROIC,2,11241,B8,0,True,2024-10-19,Elisa Masters Espoo 2024
2376507,7175,HEROIC,1,4608,Natus Vincere,2,False,2024-10-12,IEM Rio 2024
2376502,7175,HEROIC,2,9565,Vitality,0,True,2024-10-09,IEM Rio 2024
2394861,12376,M80,2,6673,NRG,0,True,2026-06-04,IEM Cologne Major 2026 Stage 1
2394845,12376,M80,13,8113,Sharks,6,True,2026-06-02,IEM Cologne Major 2026 Stage 1
2394777,12376,M80,13,8840,Lynn Vision,8,True,2026-06-02,IEM Cologne Major 2026 Stage 1
2393734,12376,M80,2,12257,Wildcard,0,True,2026-05-04,Thunderpick World Championship 2026 North America
2392622,12376,M80,2,12474,Alliance,1,True,2026-04-02,Digital Crusade DraculaN Season 6
2391572,12376,M80,6,10245,JiJieHao,13,False,2026-03-12,HyperX Roman Imperium Cup VI
2389916,12376,M80,1,12426,Passion UA,2,False,2026-02-08,Ace NA Masters 2026 Season 1 - BLAST Premier Rising Event
2389913,12376,M80,2,12257,Wildcard,0,True,2026-02-07,Ace NA Masters 2026 Season 1 - BLAST Premier Rising Event
2388998,12376,M80,2,6673,NRG,0,True,2026-01-12,fl0m Mythical LAN Las Vegas 2026
2388088,12376,M80,1,12426,Passion UA,2,False,2025-12-02,StarLadder Budapest Major 2025 Stage 2
2388075,12376,M80,13,4863,TYLOO,10,True,2025-11-30,StarLadder Budapest Major 2025 Stage 2
2388047,12376,M80,2,6673,NRG,0,True,2025-11-25,StarLadder Budapest Major 2025 Stage 1
2387984,12376,M80,2,6673,NRG,3,False,2025-11-10,Fragadelphia Ultra Mega Jersey 2025
2387603,12376,M80,2,7532,BIG,0,True,2025-11-02,DreamHack Knockout Atlanta 2025
2384843,12376,M80,2,4991,fnatic,0,True,2025-09-01,BLAST Open London 2025
2384840,12376,M80,2,4608,Natus Vincere,1,True,2025-08-31,BLAST Open London 2025
2384949,12376,M80,0,6673,NRG,1,False,2025-08-29,ESL Challenger League Season 50 North America Cup 1
2384807,12376,M80,1,9565,Vitality,2,False,2025-08-27,BLAST Open London 2025
2384267,12376,M80,0,12257,Wildcard,2,False,2025-08-15,CCT Season 3 North America Series 1
2384118,12376,M80,2,6673,NRG,0,True,2025-08-03,Ace NA Masters 2025 Season 2 - BLAST Premier Rising Event
2383986,12376,M80,2,12257,Wildcard,0,True,2025-08-02,Thunderpick World Championship 2025 North America Series 2
2382573,12376,M80,8,8297,FURIA,13,False,2025-06-08,BLAST.tv Austin Major 2025 Stage 2
2382431,12376,M80,9,4863,TYLOO,13,False,2025-06-07,BLAST.tv Austin Major 2025 Stage 2
2382205,12376,M80,0,4608,Natus Vincere,2,False,2025-05-10,PGL Astana 2025
2381130,12376,M80,2,12257,Wildcard,0,True,2025-04-01,PGL Astana 2025 North America Closed Qualifier
2380125,12376,M80,0,5995,G2,2,False,2025-03-23,BLAST Open Lisbon 2025
2380117,12376,M80,2,8297,FURIA,1,True,2025-03-22,BLAST Open Lisbon 2025
2380006,12376,M80,1,6248,The MongolZ,2,False,2025-03-20,BLAST Open Lisbon 2025
2380038,12376,M80,1,8297,FURIA,2,False,2025-03-05,ESL Pro League Season 21 Stage 1
2379435,12376,M80,2,6673,NRG,0,True,2025-02-14,ACE NA Masters 2025 Season 1 - BLAST Premier Rising Event
2378214,12376,M80,1,6667,FaZe,2,False,2025-01-16,BLAST Bounty 2025 Season 1
2376999,12376,M80,0,8297,FURIA,2,False,2024-11-15,Perfect World Shanghai Major 2024 Americas RMR
2376983,12376,M80,13,12468,Legacy,5,True,2024-11-13,Perfect World Shanghai Major 2024 Americas RMR
2376861,12376,M80,2,11861,Aurora,0,True,2024-10-24,Thunderpick World Championship 2024
2376784,12376,M80,3,6673,NRG,1,True,2024-10-21,ESL Challenger League Season 48 North America
2376779,12376,M80,2,12468,Legacy,1,True,2024-10-18,ESL Challenger League Season 48 North America
2376776,12376,M80,2,6673,NRG,1,True,2024-10-17,ESL Challenger League Season 48 North America
